created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Jan 07 23:28:39 +0000 2024,1744139010367516839,GDA Photo dump TXT Tomorrow x Together  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/K2lXUBcBl6,0,1,0,0,en,324212015,1743980379076542895,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1744139010367516839
Sun Jan 07 23:27:24 +0000 2024,1744138696830701790,GDA Photo dump TXT Tomorrow x Together  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/L0YBY45IZt,0,2,0,0,en,324212015,1743980379076542895,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1744138696830701790
Sun Jan 07 23:19:04 +0000 2024,1744136600458834137,Pengen dipuja2 sama cowo yg doyan toket. Yang liar dan horny dong. DM.  #sangeberat #SANGE_AAAAAAAAAAAAH #toge #fantasiin #kontolinaku #chatseksbrutal #Korea #GDA2024 #Minggu #nyerang #GoldenDiscAwards2024,0,0,0,0,in,1260473099742580736,1744136600458834137,yoh_chen,https://twitter.com/yoh_chen/status/1744136600458834137
Sun Jan 07 23:17:05 +0000 2024,1744136102473306412,"Satu Frame, Tatapan Seram Yunjin, Seungkwan, Woozi di GDA Bikin Netizen Bilang Gini: Takut Banget… #Yunjin #Seungkwan #Woozi #GDA2024   https://t.co/RDasXbG7pg",0,0,0,2,in,972179486,1744136102473306412,KpopChartNet,https://twitter.com/KpopChartNet/status/1744136102473306412
Sun Jan 07 23:10:12 +0000 2024,1744134368157917276,yaAllah cuma mau blg trimakasi telah memberi kekuatan utk bertahan idup sampai detik ini setelah dijadikan saksi idup live perform (MIGHTY MAJESTY) 🌟Hall of Fame🌟 dengan bentukan para lakik sy seperti ini🙏🏻  MY ANSWERED PRAYER #GDA2024 https://t.co/1LEbGwBXgv,0,2,0,14,in,1288748287026061314,1744134368157917276,obskzurlinoring,https://twitter.com/obskzurlinoring/status/1744134368157917276
Sun Jan 07 23:02:50 +0000 2024,1744132513025622472,@tviewi @carrot_hyj @hiver_wt @_Littlesummer_ Ini yang parah banget sih tiba² ngedorong terus sok² ngerasa ga bersalah bilang what doang Iljin kali ya? Report aja deh tuh akun ig yt sama twitternya #GDA2024 #korean,0,0,0,0,in,1497567503228477440,1743913968262078848,AiaiidM,https://twitter.com/AiaiidM/status/1744132513025622472
Sun Jan 07 22:50:54 +0000 2024,1744129512584163577,Byte Me By engene Indonesia🧡🇮🇩 @ENHYPEN_members @ENHYPEN @enhypen_in Cat 10 jadi nyanyinya di luar venue yaa🤣 #ENHYPEN #ENHYPENBersinardiGDA #ENGENE #engeneindonesia #GDA2024 #GDAinJakarta https://t.co/0BeJo4IRlE,0,0,0,0,in,1701573854613950464,1744129512584163577,LalaLala554722,https://twitter.com/LalaLala554722/status/1744129512584163577
Sun Jan 07 22:45:54 +0000 2024,1744128252720087154,@HoshiGemoy KAGET 😭,0,0,0,0,en,1573201184307159040,1743674746632630334,kikokikokiikoko,https://twitter.com/kikokikokiikoko/status/1744128252720087154
Sun Jan 07 22:43:27 +0000 2024,1744127637075960167,#GDA2024 https://t.co/grqewlJoeW,1,0,0,0,qme,1706286490278621184,1744127637075960167,ainthaerin,https://twitter.com/ainthaerin/status/1744127637075960167
Sun Jan 07 22:35:00 +0000 2024,1744125509213282618,Suka Tsunade? mau dirty talk sama Tsunade? DM aja.  #sangeberat #SANGE_AAAAAAAAAA #toge #fantasiin #GDA2024 #Malming #Korea #Fansite #Senin #Tidur,0,0,0,0,in,1695308406180265984,1744125509213282618,Tsunade9807,https://twitter.com/Tsunade9807/status/1744125509213282618
Sun Jan 07 22:30:13 +0000 2024,1744124304252678562,[2024 GDA: MEGAVERSE]✨HAN✨  megaverse isn’t complete without seeing HAN doing his spectacular head banging move  #HAN #한 #ハン #GDA2024 #HanJisung #한지성 https://t.co/OXWj3nMeii,2,2,39,176,en,542173757,1744124304252678562,XyzMPatricia,https://twitter.com/XyzMPatricia/status/1744124304252678562
Sun Jan 07 22:28:25 +0000 2024,1744123854354804804,"YUKS BISA YUKSS ORANG INDO GUNAKAN JARI KALIAN UNTUK REPORT, BLOCK ATAU SEKALIAN YG BISA NGILANGIN AKUNNYA MREKA... HILANGIN AJA TUHHH SEMUANYA BIAR MREKA TAU RASA DAN TAU DIRI DI NEGARA ORANG!!! #GDA2024 #GDAinJakarta #fansite #daeri",0,0,0,0,in,154035181,1744123854354804804,Esterina_AW,https://twitter.com/Esterina_AW/status/1744123854354804804
Sun Jan 07 22:14:41 +0000 2024,1744120397896020050,She is Thee Moment💕 #뉴진스 #NewJeans #ニュジ #하니 #Hanni #ハニ #GDAinJakarta #GoldenDiscAwards #GDA2024,0,0,0,3,en,1573917874972168192,1744120397896020050,ikeupham,https://twitter.com/ikeupham/status/1744120397896020050
Sun Jan 07 22:10:34 +0000 2024,1744119359986118987,"ㅤ ㅤㅤㅤㅤㅤㅤ❝𝐇𝐚𝐧𝐬 𝐔𝐩𝐜𝐡𝐚𝐫❞ ㅤㅤㅤㅤㅤㅤㅤㅤ#윤정한 ㅤ SEVENTEEN Jeonghan @ 38th GDA 2024 in Jakarta | #정한 Archive 🏆🏆🏆🏆 • 240107 •  *Jeonghan didn't participate in GDA due to his recovery after left ankle surgery, but he was still have moment with members ㅤ https://t.co/8eiac8AH4P",0,0,0,0,en,1722034092529893376,1722058204937404530,jeonghanniy_n,https://twitter.com/jeonghanniy_n/status/1744119359986118987
Sun Jan 07 22:04:47 +0000 2024,1744117904659058738,#StrayKids  #GoldenDiscAwards #GDA2024 https://t.co/UkbXjHwy9L,0,0,0,0,qme,74098219,1744117904659058738,nongnuezilla,https://twitter.com/nongnuezilla/status/1744117904659058738
Sun Jan 07 22:03:31 +0000 2024,1744117584969211947,Kena mental 🤣🤣🤣 #GDA2024 https://t.co/OMuPxa98Nl,0,0,0,0,in,1480578188350615558,1744117584969211947,kyeoci,https://twitter.com/kyeoci/status/1744117584969211947
Sun Jan 07 22:01:07 +0000 2024,1744116984529531272,🥰🥰🥰 #뉴진스 #NewJeans #ニュジ #하니 #Hanni #ハニ #Chaewon #GDAinJakarta #GoldenDiscAwards #GDA2024,0,0,0,0,qme,1573917874972168192,1744116984529531272,ikeupham,https://twitter.com/ikeupham/status/1744116984529531272
Sun Jan 07 21:53:46 +0000 2024,1744115131112648814,"@snowkhoshi Wdym Skz was robbed of the gda 2024 daesang award?? Plzzz I’m a Stay since Woojin era, I’m even a member of Skz kkt open chats. But FML and SVT deserved this. There was more artistry to their album. So they should stop with this nonsense before I throw hands ✋✋",0,0,0,0,en,1649575962957475842,1743682642527039550,b2012300047,https://twitter.com/b2012300047/status/1744115131112648814
Sun Jan 07 21:53:16 +0000 2024,1744115005929476137,#Changbin #StrayKids  #GoldenDiscAwards #GDA2024 https://t.co/UjHwSkXHkZ,0,0,0,0,qme,74098219,1744115005929476137,nongnuezilla,https://twitter.com/nongnuezilla/status/1744115005929476137
Sun Jan 07 21:52:55 +0000 2024,1744114917903626553,"Wdym Skz was robbed of the gda 2024 daesang award?? Plzzz I’m a Stay since Woojin era, I’m even a member of Skz kkt open chats. But FML and SVT deserved this. There was more artistry to their album. So stop with this nonsense before I throw hands ✋✋",0,0,0,0,en,1649575962957475842,1744114917903626553,b2012300047,https://twitter.com/b2012300047/status/1744114917903626553
Sun Jan 07 21:51:39 +0000 2024,1744114601355038889,📸 GDA 2024 - 06.01.24  Lindo de morrer   Cr: AquariusDino211 https://t.co/CipagEI0z3,1,0,2,31,pt,1513148254669705220,1744114601355038889,BrasilDino,https://twitter.com/BrasilDino/status/1744114601355038889
Sun Jan 07 21:49:41 +0000 2024,1744114103864467584,🎬 GDA 2024 - 06.01.24  Op disse que levou um cartaz escrito  'por favor mande um beijo voador' e ele atendeu ao pedido!  Cr: 1999leechan  https://t.co/JaFTmYrlY7,0,0,5,37,pt,1513148254669705220,1744114103864467584,BrasilDino,https://twitter.com/BrasilDino/status/1744114103864467584
Sun Jan 07 21:48:16 +0000 2024,1744113750058369186,#Han #StrayKids  #GoldenDiscAwards #GDA2024 https://t.co/q5QTABD77U,0,0,0,0,qme,74098219,1744113750058369186,nongnuezilla,https://twitter.com/nongnuezilla/status/1744113750058369186
Sun Jan 07 21:41:22 +0000 2024,1744112010546339972,#Han #StrayKids  #GoldenDiscAwards #GDA2024 https://t.co/Tq3fxwfbXd,0,0,0,0,qme,74098219,1744112010546339972,nongnuezilla,https://twitter.com/nongnuezilla/status/1744112010546339972
Sun Jan 07 21:37:55 +0000 2024,1744111145949200726,"ㅤ ㅤㅤㅤㅤㅤㅤ❝𝐇𝐚𝐧𝐬 𝐔𝐩𝐜𝐡𝐚𝐫❞ ㅤㅤㅤㅤㅤㅤㅤㅤ#윤정한 ㅤ SEVENTEEN Jeonghan @ GDA 2024 in Jakarta | Scoups mentioned Jeonghan • 240106 •  🍒 : It would've been better if Jeonghani is with us but in our heart, Jeonghani with us right now  https://t.co/l0QsT4VVrJ",0,1,0,0,en,1722034092529893376,1722058204937404530,jeonghanniy_n,https://twitter.com/jeonghanniy_n/status/1744111145949200726
Sun Jan 07 21:36:20 +0000 2024,1744110747414921243,ชอบตอนจบมากๆ #StrayKids  #GoldenDiscAwards #GDA2024 https://t.co/sKbJBHSJ5p,0,0,0,0,th,74098219,1744110747414921243,nongnuezilla,https://twitter.com/nongnuezilla/status/1744110747414921243
Sun Jan 07 21:27:10 +0000 2024,1744108438626734251,#BangChan #StrayKids #GoldenDiscAwards #GDA2024 https://t.co/ppQgDkoQii,0,0,1,1,qme,74098219,1744108438626734251,nongnuezilla,https://twitter.com/nongnuezilla/status/1744108438626734251
Sun Jan 07 21:25:36 +0000 2024,1744108043783258597,#Ism e Zaat #Allah Ke Darjaat  #younusalgohar #goharshahi #Imammehdigoharshahi #ifollowgoharshahi #islamic #Sufism #murshid #flooding #GDA2024 #zikreqalb  Click: https://t.co/0sNO7fcOl9  Watch #ALRATV Live at 4:00 AM IST. WhatsApp For Spiritual #Heart activation +447401855568 https://t.co/nDzKyMLk6P,0,0,0,1,en,1548623104058052612,1744108043783258597,JunaidGOHAR10,https://twitter.com/JunaidGOHAR10/status/1744108043783258597
Sun Jan 07 21:21:52 +0000 2024,1744107105311952899,#Felix #StrayKids  #GDA2024 #GoldenDiscAwards https://t.co/LGpvpm98Mg,0,0,1,1,qme,74098219,1744107105311952899,nongnuezilla,https://twitter.com/nongnuezilla/status/1744107105311952899
Sun Jan 07 21:20:59 +0000 2024,1744106883521343692,WAHH KEREN BGT KARYAWAN NYA JUALAN SECTION GHOIB GDA2024😭🙏🏻..   AK JUGA MAU BELI DONGGG.. PANTESAN KOK SEBELAHNYA CAT 2 KOSONG BANGET WKWK TERNYATA ADA SECTION GHOIB BEJIRR KATA GUE TEHH @niceventsid #GDA2024 #GDA #GDAinJakarta #GDAJAKARTA https://t.co/IKBr65xzzU,0,0,0,0,in,1567843694807781383,1744106883521343692,ensitideurim_,https://twitter.com/ensitideurim_/status/1744106883521343692
Sun Jan 07 21:17:54 +0000 2024,1744106106815914454,GDA 2024 JAKARTA KMRN ADA SECTION VVIP? INI SECTION GHOIB GASIH??   @niceventsid HELOOOOO???   #GDA2024 #GDAinJakarta https://t.co/LjEZjas0WL,0,0,0,0,in,1567843694807781383,1744106106815914454,ensitideurim_,https://twitter.com/ensitideurim_/status/1744106106815914454
Sun Jan 07 21:16:34 +0000 2024,1744105771934310643,"@gomsemariya 어제 자카르타에서 열린 GDA 2024에 참석한 쓰레기 같은 한국인들  저리 가요! 너희 나라로 돌아가서 그냥 자살해라, 그게 너희 나라 추세지? 하하하",0,0,0,0,ko,1275668641439154177,1743694340520870244,_kyivv,https://twitter.com/_kyivv/status/1744105771934310643
Sun Jan 07 21:08:08 +0000 2024,1744103650874519611,Follow @Funcatvid for more  #follow #SweetHome2 #viral #beautiful #mom #cat #Twitter #trend #x #Animal #love #happy #LIKE #beauty #sleep #funniest #viralvideo #Video #2024 #trending2024 #cute #GDA2024 #morning #Sunday #SundayFunday #SundayMorning https://t.co/VV6KPEXV0h,0,0,0,1,en,1694046894329135104,1744103650874519611,Funcatvid,https://twitter.com/Funcatvid/status/1744103650874519611
Sun Jan 07 21:07:35 +0000 2024,1744103510361465118,"@arnsfq Unfollow thoose abusive rude fansite he already make a Mess on SMtown jakarta, GDA 2024",0,0,0,0,en,1504758038921883653,1744006275825009145,Stayinsafez0ne,https://twitter.com/Stayinsafez0ne/status/1744103510361465118
Sun Jan 07 21:02:05 +0000 2024,1744102126366970321,#StrayKids #GDA2024  #GoldenDiscAwards https://t.co/tSU4B1Xlo9,0,0,0,0,qme,74098219,1744102126366970321,nongnuezilla,https://twitter.com/nongnuezilla/status/1744102126366970321
Sun Jan 07 20:55:08 +0000 2024,1744100377354711146,#BangChan #Felix #StrayKids  #GDA2024 #GoldenDiscAwards https://t.co/cdY7mPqksO,0,0,0,1,qme,74098219,1744100377354711146,nongnuezilla,https://twitter.com/nongnuezilla/status/1744100377354711146
Sun Jan 07 20:42:32 +0000 2024,1744097204997177375,bss perfomance of fighting in the gda 2024 just goes to prove that svt is really the theater kids of kpop. they are not afraid to show how creative they are. the level of artistry is top notch #세븐틴 #GDA2024,0,0,0,0,en,1649575962957475842,1744097204997177375,b2012300047,https://twitter.com/b2012300047/status/1744097204997177375
Sun Jan 07 20:39:02 +0000 2024,1744096327913582939,PREDIKSI TOGEL KARTUTOTO HARI INI  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu #GDA2024 Pasutri Gaje Korea #MyDemonEp12 Jake CONGRATULATIONS JISOO KIM JONGIN https://t.co/cUqdX3s0MR,0,0,0,0,in,1651483134217814018,1744096327913582939,PredikKartutoto,https://twitter.com/PredikKartutoto/status/1744096327913582939
Sun Jan 07 20:38:55 +0000 2024,1744096296435396806,PREDIKSI TOGEL KARTUTOTO HARI INI  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu #GDA2024 Pasutri Gaje Korea #MyDemonEp12 Jake CONGRATULATIONS JISOO KIM JONGIN https://t.co/bhcUcpFdDr,0,0,0,0,in,1651483134217814018,1744096296435396806,PredikKartutoto,https://twitter.com/PredikKartutoto/status/1744096296435396806
Sun Jan 07 20:38:49 +0000 2024,1744096269734432880,PREDIKSI TOGEL KARTUTOTO HARI INI  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu #GDA2024 Pasutri Gaje Korea #MyDemonEp12 Jake CONGRATULATIONS JISOO KIM JONGIN https://t.co/rhN5Tcujf8,0,0,0,0,in,1651483134217814018,1744096269734432880,PredikKartutoto,https://twitter.com/PredikKartutoto/status/1744096269734432880
Sun Jan 07 20:38:43 +0000 2024,1744096247009681813,PREDIKSI TOGEL KARTUTOTO HARI INI  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu #GDA2024 Pasutri Gaje Korea #MyDemonEp12 Jake CONGRATULATIONS JISOO KIM JONGIN https://t.co/HsksmQqZiw,0,0,0,0,in,1651483134217814018,1744096247009681813,PredikKartutoto,https://twitter.com/PredikKartutoto/status/1744096247009681813
Sun Jan 07 20:29:23 +0000 2024,1744093896714662206,trnyt blum semua guys sy keluarkan…  #ZB1INJAKARTA #GDAINJAKARTA #GDA2024  #ZEROBASEONE   @ZB1_official https://t.co/ZFDRWaj5eQ,1,1,15,57,in,821710745888927744,1744093896714662206,dimplesonyou,https://twitter.com/dimplesonyou/status/1744093896714662206
Sun Jan 07 20:09:58 +0000 2024,1744089010249843195,other character that could've made it to the bss fighting haeyaji gda 2024 is mr cha.... the original choreographer of the song... please come back mr cha we miss u😞🤞🏻,0,0,0,0,en,1373656856367824898,1744089010249843195,hoerangha3,https://twitter.com/hoerangha3/status/1744089010249843195
Sun Jan 07 19:43:24 +0000 2024,1744082323589771632,🤌🏻🥺 #MINGYU #SEVENTEEN #GDA2024 #GoldenDiscAwards2024 https://t.co/zY9vzGBHMd,1,0,6,15,qme,716897353051996160,1744082323589771632,nabillahpr,https://twitter.com/nabillahpr/status/1744082323589771632
Sun Jan 07 19:42:58 +0000 2024,1744082214416159151,"@kwyn_seven7 @sproustyle @Koreaboo So many anarchist fansite from Korea, they are pushing others down and not apologizing, racist, hitting other people and women in GDA 2024 just for selling idol pict. Be careful with them",0,0,0,1,en,233824334,1743861295357833644,elf_1713,https://twitter.com/elf_1713/status/1744082214416159151
Sun Jan 07 19:37:24 +0000 2024,1744080816572101061,"oh, siempre pensaré en ti heeseung del gda 2024",0,0,0,1,es,1478939324829814785,1744080816572101061,heestarmate,https://twitter.com/heestarmate/status/1744080816572101061
Sun Jan 07 19:36:45 +0000 2024,1744080652939792466,나는 나비 I'm a Flying Butterfly - YB at #GDA2024 was familiar?   YES YOU ALL ALREADY HEARD IT FROM THIS PERFORMANCE FROM THE 97' LINERS  One of the legendary collabs from 3rd gen kpop idol 😭😭 #BTS #SEVENTEEN #GFRIEND #TWICE #GOT7 #IOI #GDAinJakarta #SVT_38thGoldenDiscAwards https://t.co/hW0ltHM1nn,0,1,0,1,en,2650555586,1744080652939792466,nananoo19_,https://twitter.com/nananoo19_/status/1744080652939792466
Sun Jan 07 19:35:02 +0000 2024,1744080221253542281,ENHYPEN GDA 2024  Gw datengin beneran nih mereka trus cium dan gigit😔   #ENHYPEN #ENHYPENinJAKARTA #GoldenDiscAwards #GoldenDiscAwards2024 https://t.co/fgkFImHauS,0,0,0,0,in,1382346462533537796,1744080221253542281,syakkura39,https://twitter.com/syakkura39/status/1744080221253542281
Sun Jan 07 19:29:33 +0000 2024,1744078840941731921,Angka horor adalah angka kembar di kalender😣😫 Relate gak guys?? 🤭🤭 | #BeliajadiProperBeauty #ProperBeautyid #ProperBeauty #ProperBeautyisYours #giselle  #danautoba #moot #GyeongseongCreaturePart2 #GDA2024 #ZEROBASEONE #Host  #Streaming #LIVE #Scarlett #Wonderly #Wardah https://t.co/5izy3rXmeU,0,0,0,1,in,1498916738888777736,1744078840941731921,properbeautyid,https://twitter.com/properbeautyid/status/1744078840941731921
Sun Jan 07 19:22:41 +0000 2024,1744077110946504806,BLESS THE CHOREOGRAPHER FOR CREATING A CVNTIEST DANCE STEP FOR GDA2024 🙌🏻🙌🏻🙌🏻  #ENHYPEN #엔하이픈 #エンハイプン #GoldenDiscAwards   https://t.co/I7Wv7PRqY3,0,0,0,0,en,914072837421273088,1744077110946504806,beretjaylvr_,https://twitter.com/beretjaylvr_/status/1744077110946504806
Sun Jan 07 19:22:24 +0000 2024,1744077041283321864,240106 Golden Disc Awards in Jakarta  📍 Jakarta International Stadium  #세븐틴 #SEVENTEEN #GoldenDiscAwards2024 #GDA2024 #GDAinJakarta #AlbumOfTheYear https://t.co/3GTM1Nt16C,0,0,0,1,in,132491094,1744054912718434399,yuanweihuas,https://twitter.com/yuanweihuas/status/1744077041283321864
Sun Jan 07 19:18:05 +0000 2024,1744075952169066658,ANDATE TUTTI ad ASCOLTARE il BEAT del mio amico NATALE GIANNUCCI #Abhiya #BoycottMaldives #ChennaiRains #DementiaHitler #EISed #FFXIVFanFest #GDA2024 #homemade #InterVerona,0,2,0,1,it,1620676352369205249,1744075952169066658,Domenico_196908,https://twitter.com/Domenico_196908/status/1744075952169066658
Sun Jan 07 19:10:48 +0000 2024,1744074121976352900,Silahkan silaturahmi ke akun semua orang gila ini guys #GDA2024 https://t.co/rm0SuyUuhO,0,9,1,1,in,1448801583630749699,1744074121976352900,Austinrisma23,https://twitter.com/Austinrisma23/status/1744074121976352900
Sun Jan 07 19:02:00 +0000 2024,1744071906385592418,Dapet hikmahnya doang  #GDA2024 https://t.co/we8OUn6dOT,0,0,0,0,in,1708366465945272320,1744071906385592418,migikaihozuki,https://twitter.com/migikaihozuki/status/1744071906385592418
Sun Jan 07 18:48:52 +0000 2024,1744068601731268885,Proof pembelian tiket GDA 2024 Jakarta.  #AimeeTicketProof  Testimoni ✅ https://t.co/c1ZU715j5p,0,0,0,0,in,869988482,1744068457996714201,aimee_twt,https://twitter.com/aimee_twt/status/1744068601731268885
Sun Jan 07 18:48:49 +0000 2024,1744068587390988451,Proof pembelian tiket GDA 2024 Jakarta.  #AimeeTicketProof  Testimoni ✅ https://t.co/UptCldOCcn,0,1,0,0,in,869988482,1744068457996714201,aimee_twt,https://twitter.com/aimee_twt/status/1744068587390988451
Sun Jan 07 18:48:43 +0000 2024,1744068561855975835,Proof pembelian tiket GDA 2024 Jakarta.  #AimeeTicketProof  Testimoni ✅ https://t.co/QTXphyCtHP,0,1,0,0,in,869988482,1744068457996714201,aimee_twt,https://twitter.com/aimee_twt/status/1744068561855975835
Sun Jan 07 18:48:39 +0000 2024,1744068545322045850,Proof pembelian tiket GDA 2024 Jakarta.  #AimeeTicketProof  COD ✅ https://t.co/UbmvN5vbN0,0,1,0,0,in,869988482,1744068457996714201,aimee_twt,https://twitter.com/aimee_twt/status/1744068545322045850
